foodID,guid,foodNameCHN,category,calories,protein,fat,carbohydrate,dietaryFiber,vitaminA,carotene,retinol,thiamine,riboflavin,niacin,vitaminC,vitaminE,cholesterol,potassium,sodium,calcium,magnesium,iron,manganese,zinc,copper,phosphorus,selenium,description,unit_map
921,0f7235e8-6fef-3a8e-b123-d1fe8d28d88d,沙丁鱼[沙鲻],鱼虾蟹贝,89,20,1,0,0,0,1,78,0,0,2,0,0,158,136,92,184,30,1,0,0,0,183,49,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
922,f4659064-7f0b-3cb9-95a8-4f4406a47414,沙钻鱼[多鳞喜，沙梭，麦穗鱼],鱼虾蟹贝,84,18,1,1,0,12,1,78,0,0,2,0,0,120,211,174,120,40,2,0,1,0,220,21,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
923,875c899c-d9f6-3aae-9e00-d35fc7f45266,蛇鲻[沙梭鱼],鱼虾蟹贝,122,21,4,0,0,0,1,74,0,0,2,0,1,74,304,118,117,30,0,0,1,0,156,13,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
924,5a515786-db46-37f9-aa71-27c2d2958ae3,舌鳎[花纹舌头，舌头鱼],鱼虾蟹贝,83,18,1,0,0,6,2,80,0,0,2,0,1,82,309,139,57,27,2,0,0,0,168,35,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
925,6d52662e-081a-3af3-9916-6740d29f52ce,油抒[香梭鱼],鱼虾蟹贝,145,16,9,0,0,32,1,74,0,0,3,0,1,78,275,68,13,44,2,0,1,0,158,22,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
926,6a3156aa-03bf-3c30-8fe2-183105f43a20,颚针鱼[针量鱼],鱼虾蟹贝,180,20,10,1,0,0,2,66,0,0,0,0,3,101,336,73,58,30,1,0,2,0,197,37,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
927,f1665dbb-424e-3729-933c-d1614eda5199,鲅鱼[马鲛鱼，燕鲅鱼，巴鱼],鱼虾蟹贝,121,21,3,2,0,19,1,72,0,0,2,0,1,75,370,74,35,50,1,0,1,0,130,52,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
928,ffaa934d-364c-34c9-acec-2ebf5d1568ae,鲅鱼(咸)[咸马胶],鱼虾蟹贝,157,23,2,12,0,0,10,53,0,0,3,0,5,89,298,5350,0,0,6,0,2,0,228,28,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
929,4e095b25-3361-333c-9023-f670ff304f7f,鲆[片口鱼，比目鱼],鱼虾蟹贝,112,21,3,0,0,0,2,76,0,0,4,0,0,81,317,67,55,55,1,0,1,0,178,37,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
930,832af112-426b-3b55-a265-1a4c001bf87b,鲈鱼[鲈花],鱼虾蟹贝,105,19,3,0,0,19,2,76,0,0,3,0,1,86,205,144,138,37,2,0,3,0,242,33,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
931,95a08afc-12d7-3235-9901-622c2c85ee8c,鲐鱼[青鲐鱼，鲐巴鱼，青砖鱼],鱼虾蟹贝,155,20,7,2,0,38,1,69,0,0,9,0,1,77,263,88,50,47,2,0,1,0,247,58,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
932,4eba101e-9175-3316-b617-0a25e01b0046,鲑鱼[大麻哈鱼],鱼虾蟹贝,139,17,8,0,0,45,1,74,0,0,4,0,1,68,361,63,13,36,0,0,1,0,154,29,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
933,98221d9e-00fc-3650-8d11-c2bb994bc6b0,鲑鱼籽酱[大麻哈鱼籽酱],鱼虾蟹贝,252,11,17,14,0,111,8,49,0,0,0,0,12,0,171,2881,23,73,3,0,3,1,359,203,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
934,aba5e448-5c6a-33e6-88ec-b5f1fdc9b3c5,鲚鱼(大)[大凤尾鱼],鱼虾蟹贝,106,13,6,1,0,15,3,78,0,0,1,0,1,117,161,53,114,28,2,0,2,0,498,38,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
935,46853693-e5d5-3eec-9d05-8a8d590d556d,鲚鱼(小)[小凤尾鱼],鱼虾蟹贝,124,16,5,4,0,14,3,73,0,0,1,0,1,82,225,38,78,23,2,0,1,0,460,33,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
936,ea13e3f5-b7f7-3e99-a3d1-69bcd3fdd9e4,鲨鱼[真鲨，白斑角鲨],鱼虾蟹贝,118,22,3,0,0,21,1,73,0,0,3,0,1,70,285,102,41,30,1,0,1,0,212,57,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
937,9d4544d3-a1a5-338e-9c7f-e272d23f7bb2,鲳鱼[平鱼，银鲳，刺鲳],鱼虾蟹贝,140,18,7,0,0,24,1,73,0,0,2,0,1,77,328,62,46,39,1,0,1,0,155,27,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
938,ffabe207-bb2e-32e0-96a3-c338004ca1df,鲷[黑鲷，铜盆鱼，大目鱼],鱼虾蟹贝,106,18,3,3,0,12,2,75,0,0,4,0,1,65,261,104,186,36,2,0,1,0,304,32,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
939,73798104-8270-389c-9f95-2699ef9badbe,鲻鱼[白眼棱鱼],鱼虾蟹贝,119,19,5,0,0,0,1,75,0,0,2,0,3,99,245,71,19,25,0,0,1,0,183,17,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
940,bc5ce1ce-22e0-380a-a1d7-1efa025c66f8,鲽[比目鱼，凸眼鱼],鱼虾蟹贝,107,21,2,0,0,117,2,75,0,0,2,0,2,73,264,150,107,32,0,0,1,0,135,29,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
941,9735fb83-a5cb-37d2-ad2c-7ffbf37545a1,鳐鱼[夫鱼],鱼虾蟹贝,90,21,1,0,0,27,1,77,0,0,4,0,1,48,277,130,22,20,1,0,1,0,159,29,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
942,4e185ac3-4683-3962-9a6e-f1c1b81ca436,鳓鱼[快鱼，力鱼],鱼虾蟹贝,159,21,8,0,0,0,1,72,0,0,0,0,2,76,246,48,39,28,1,0,1,0,203,36,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
943,d66db778-8a9f-3035-80a1-2c9d97d03c96,鳕鱼[鳕狭，明太鱼],鱼虾蟹贝,88,20,0,0,0,14,1,77,0,0,3,0,0,114,321,130,42,84,0,0,1,0,232,25,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
944,5a967ccd-c930-3d3c-9019-a379c7555a6a,鳘鱼,鱼虾蟹贝,89,20,1,0,0,33,1,78,0,0,3,0,0,62,357,55,21,18,1,0,1,0,228,51,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
945,8c99a833-c8ce-3673-86f6-152656b51895,鱼片干,鱼虾蟹贝,303,46,3,22,0,0,8,20,0,0,5,0,1,307,251,2321,106,60,4,0,3,0,308,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
946,a02e82ad-b438-3064-b430-d212e494feaa,鱼奇油[鱼露，虾油],鱼虾蟹贝,47,11,0,0,0,0,23,65,0,0,2,0,0,0,199,9350,24,60,3,0,0,0,6,12,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
947,35a4f5e0-35a9-3346-8664-94a4725fd482,白米虾[水虾米],鱼虾蟹贝,81,17,0,2,0,54,3,77,0,0,0,0,3,103,255,91,403,26,2,0,2,1,267,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
948,d1cacd8e-aafc-335d-9463-617b37e5bd5e,斑节对虾[草虾],鱼虾蟹贝,103,19,1,5,0,82,2,74,0,0,2,0,2,148,363,169,59,63,2,0,2,1,275,28,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
949,4d18bdfd-24bb-3d6d-a14b-be565f18928a,长毛对虾[大虾，白露虾],鱼虾蟹贝,90,18,0,3,0,79,2,76,0,0,3,0,4,136,386,209,36,47,3,0,2,1,241,9,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
950,71cbcdeb-161c-3bf5-9c95-b36bd7ba289e,刺蛄[刺蛄],鱼虾蟹贝,77,16,1,0,0,0,1,81,0,0,3,0,0,98,181,87,0,21,14,0,1,1,283,0,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
951,9c91ff02-4c54-37ec-b4eb-0c59013376ca,东方对虾[中国对虾],鱼虾蟹贝,84,18,0,2,0,87,2,78,0,0,1,0,4,183,217,134,35,37,1,0,1,0,253,19,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
952,3534c857-7f50-3c99-b3a8-e38292e7cfc5,对虾,鱼虾蟹贝,93,19,1,3,0,15,1,76,0,0,2,0,1,193,215,165,62,43,2,0,2,0,228,34,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
953,153ee4dc-a500-3aca-aed8-264bc8bace09,海虾,鱼虾蟹贝,79,17,1,2,0,0,2,79,0,0,2,0,3,117,228,302,146,46,3,0,1,0,196,56,这里为100克可食部食品中的营养素含量,"{""热量"":""千卡"",""硫胺素"":""毫克"",""钙"":""毫克"",""蛋白质"":""克"",""核黄素"":""毫克"",""镁"":""毫克"",""脂肪"":""克"",""烟酸"":""毫克"",""铁"":""毫克"",""碳水化合物"":""克"",""维生素C"":""毫克"",""锰"":""毫克"",""膳食纤维"":""克"",""维生素E"":""毫克"",""锌"":""毫克"",""维生素A"":""微克"",""胆固醇"":""毫克"",""铜"":""毫克"",""胡罗卜素"":""微克"",""钾"":""毫克"",""磷"":""毫克"",""视黄醇当量"":""微克"",""钠"":""毫克"",""硒"":""微克""}"
